_
0	0	4088.7400000000002	0.0
0	1	-95.48924552417833	-442.27141104746755
0	3	-95.13106808916342	60.563898846646865
0	4	-30.868761542541026	-150.12026925822903
0	5	-30.373975592247053	-63.63593783897298
0	49	85.46166435102772	32.932157923366034
1	0	301.72132056966353	-1208.6662572152347
1	1	-76.34835694883344	484.50488606721365
1	2	162.7496364042091	-147.66707923604056
1	3	77.00536582079768	-19.793591520395708
1	4	-12.31143119221965	158.965802301711
1	5	33.94942554522203	54.59808720196236
1	8	38.949532918214956	-52.623915369749085
1	45	48.073530880807866	-46.83262869229746
1	46	-37.863035252175834	67.39366684374907
1	49	68.63210285353402	69.37660834949656
2	0	48.83638824052361	-559.1814727371046
2	1	146.34737359245523	-133.2801705025217
2	2	-113.3124073103966	31.028517772432455
2	4	54.77364436986091	-91.92716612122638
2	5	-34.39716320655742	-80.45250974788188
2	46	128.79385535989633	-55.63512829606576
2	49	-13.179444468082659	-165.89673266546518
3	0	-22.732554219035837	-220.65623899450006
3	1	-54.35745275887971	-73.56487329050785
3	2	-74.35046628051052	53.54438049163068
3	4	-66.48044289803678	30.88122429901781
3	47	47.409333245326714	-42.41001400647211
3	48	-60.04905311831787	-18.963452932216914
3	49	-71.38588509596441	40.06379238528077
4	0	69.03102281856806	-212.0602776272844
4	1	-40.461148675628195	63.431741885010595
4	3	-51.82821283121672	-38.925502189663625
4	9	48.17864904173436	-57.848484353275694
4	48	-45.83540043362599	91.37855758515039
5	0	85.15086158116532	-166.2693394669142
5	48	65.93340152152363	35.51291701656812
6	0	55.297765510517934	-154.37541713292825
7	0	17.978192979977003	-135.4438120696873
7	48	-44.60565328586297	-41.65930300107963
8	0	41.79354517327082	-73.88414037384253
9	0	35.03709761829604	-85.75232636292479
10	0	66.73189203644571	-89.13186644131154
11	0	63.7785124545807	-67.99361723184539
12	0	69.44660170250827	-55.96331015189518
13	0	59.21768304313746	-60.35523278270519
14	0	40.648835538484725	-46.00374481002553
16	0	55.80934094094809	-26.27801051534879
17	0	55.881286296465426	-30.38380907642954
18	0	54.65972758548046	-25.00539435494126
32	0	54.65972758548997	25.00539435497666
33	0	55.88128629645985	30.383809076455556
34	0	55.80934094095148	26.278010515404198
36	0	40.64883553848527	46.003744810065726
37	0	59.21768304309895	60.35523278275522
38	0	69.44660170249732	55.96331015194251
39	0	63.77851245453937	67.9936172318977
40	0	66.73189203640194	89.1318664413461
41	0	35.03709761831324	85.75232636299545
42	0	41.79354517326087	73.8841403738314
42	2	-44.60565328591672	41.65930300112304
43	0	17.978192979973667	135.44381206966048
44	0	55.29776551044154	154.37541713290065
44	2	65.93340152148524	-35.51291701649512
45	0	85.150861581104	166.26933946693487
45	2	-45.83540043358991	-91.37855758518063
45	41	48.178649041719225	57.848484353308244
45	47	-51.82821283123667	38.925502189673615
45	49	-40.46114867562098	-63.43174188501477
46	0	69.03102281848975	212.06027762735144
46	1	-71.38588509600132	-40.06379238532422
46	2	-60.049053118302936	18.963452932205882
46	3	47.40933324530969	42.41001400650776
46	46	-66.48044289799353	-30.881224299023188
46	48	-74.35046628051052	-53.544380491733385
46	49	-54.35745275888419	73.56487329054552
47	0	-22.73255421912282	220.6562389944927
47	1	-13.17944446810367	165.89673266543298
47	4	128.79385535990104	55.63512829605142
47	45	-34.39716320659599	80.45250974790665
47	46	54.77364436984085	91.92716612122518
47	48	-113.31240731036158	-31.028517772447596
47	49	146.34737359244045	133.28017050261656
48	0	48.836388240326386	559.1814727371657
48	1	68.63210285355613	-69.376608349528
48	4	-37.863035252181255	-67.39366684379051
48	5	48.073530880813635	46.83262869227606
48	42	38.94953291822816	52.623915369757064
48	45	33.94942554526822	-54.59808720196802
48	46	-12.311431192165827	-158.96580230168783
48	47	77.00536582086897	19.793591520458385
48	48	162.749636404194	147.66707923606782
48	49	-76.34835694865863	-484.50488606713515
49	0	301.7213205692572	1208.6662572153598
49	1	85.46166435103231	-32.93215792346889
49	45	-30.373975592179367	63.635937838961844
49	46	-30.868761542502067	150.12026925821257
49	47	-95.1310680890126	-60.56389884671331
49	49	-95.48924552391702	442.2714110473986
